rollnumber,dem,rep,if_partisan,bill_code,result,bill_name,vote_type,vote_name,More_stuff,,,,,,,,,
1, 6, 1, 1, nan, Hastert, nan, Election of the Speaker, DENNIS HASTERT ELECTED SPEAKER OF THE HOUSE OVER RICHARD A. GEPHARDT. YEA IS A VOTE FOR HASTERT, NAY IS A VOTE FOR GEPHARDT.
1019, 1, 1, 0, HR4576, Passed, Department of Defense Appropriations Act for FY 2001, On Agreeing to the Conference Report, H R 4576 QUESTION: ON AGREEING TO THE CONFERENCE REPORT DEPARTMENT OF DEFENSE APPROPRIATIONS ACT FOR FY 2001
1020, 6, 1, 1, HR4118, Passed, Russian-American Trust and Cooperation Act, On Passage, H R 4118 QUESTION: ON PASSAGE RUSSIAN-AMERICAN TRUST AND COOPERATION ACT
1021, 1, 6, 1, HR4577, Failed, Making Appropriations for Labor, Health and Human Services for Fiscal Year 2001, On Motion to Instruct Conferees, H R 4577 QUESTION: ON MOTION TO INSTRUCT CONFEREES MAKING APPROPRIATIONS FOR LABOR, HEALTH AND HUMAN SERVICES FOR FISCAL YEAR 2001
1022, 1, 1, 0, HR2634, Passed, Drug Addiction Treatment Act, On Motion To Suspend the Rules and Pass, As Amended, H R 2634 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS, AS AMENDED DRUG ADDICTION TREATMENT ACT
1023, 6, 1, 1, HRES559, Passed, Waiving Points of Order Against the Conference Report on H.R. 4810, Marriage Tax Relief Reconciliation Act, On Agreeing to the Resolution, H RES 559 QUESTION: ON AGREEING TO THE RESOLUTION WAIVING POINTS OF ORDER AGAINST THE CONFERENCE REPORT ON H.R. 4810, MARRIAGE TAX RELIEF RECONCILIATION ACT
1024, 6, 1, 1, HR4810, Passed, Marriage Tax Penalty Relief Reconciliation Act, On Agreeing to the Conference Report, H R 4810 QUESTION: ON AGREEING TO THE CONFERENCE REPORT MARRIAGE TAX PENALTY RELIEF RECONCILIATION ACT
1025, 1, 1, 0, HRES560, Passed, Providing for consideration of H.R. 4871; Treasury - Postal Appropriations for F.Y. 2001, On Ordering the Previous Question, H RES 560 QUESTION: ON ORDERING THE PREVIOUS QUESTION PROVIDING FOR CONSIDERATION OF H.R. 4871; TREASURY - POSTAL APPROPRIATIONS FOR F.Y. 2001
1026, 1, 1, 0, HRES560, Passed, Providing for consideration of H.R. 4871; Treasury - Postal Appropriations for F.Y. 2001, On Agreeing to the Resolution, H RES 560 QUESTION: ON AGREEING TO THE RESOLUTION PROVIDING FOR CONSIDERATION OF H.R. 4871; TREASURY - POSTAL APPROPRIATIONS FOR F.Y. 2001
1027, 1, 1, 0, HR4871, Agreed to, nan, On Agreeing to the Amendment, H R 4871 AUTHOR(S): VITTER OF LOUISIANA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT TREASURY - POSTAL APPROPRIATIONS FOR FISCAL YEAR 2001
1028, 1, 6, 1, HR4871, Failed, nan, On Agreeing to the Amendment, H R 4871 AUTHOR(S): DELAURO OF CONNECTICUT AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT TREASURY - POSTAL APPROPRIATIONS FOR FISCAL YEAR 2001
1029, 6, 1, 1, HR4871, Agreed to, nan, On Agreeing to the Amendment, H R 4871 AUTHOR(S): DAVIS OF VIRGINIA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT TREASURY - POSTAL APPROPRIATIONS FOR FISCAL YEAR 2001
1030, 1, 6, 1, HR4871, Failed, nan, On Agreeing to the Amendment, H R 4871 AUTHOR(S): RANGEL OF NEW YORK AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT TREASURY - POSTAL APPROPRIATIONS FOR FISCAL YEAR 2001
1031, 1, 6, 1, HR4871, Agreed to, nan, On Agreeing to the Amendment, H R 4871 AUTHOR(S): SANFORD OF SOUTH CAROLINA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT TREASURY - POSTAL APPROPRIATIONS FOR FISCAL YEAR 2001
1032, 1, 1, 0, HR4871, Agreed to, nan, On Agreeing to the Amendment, H R 4871 AUTHOR(S): MORAN OF KANSAS AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT TREASURY - POSTAL APPROPRIATIONS FOR FISCAL YEAR 2001
1033, 6, 1, 1, HR4871, Failed, nan, On Agreeing to the Amendment, H R 4871 AUTHOR(S): HOSTETTLER OF INDIANA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT TREASURY - POSTAL APPROPRIATIONS FOR FISCAL YEAR 2001
1034, 6, 1, 1, HR4871, Passed, Treasury - Postal Appropriations for Fiscal Year 2001, On Passage, H R 4871 QUESTION: ON PASSAGE TREASURY - POSTAL APPROPRIATIONS FOR FISCAL YEAR 2001
1035, 1, 1, 0, HR4700, Passed, To grant the consent of the Congress to the Kansas and Missouri Metropolitan Culture District Compact, On Motion to Suspend the Rules and Pass, H R 4700 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS TO GRANT THE CONSENT OF THE CONGRESS TO THE KANSAS AND MISSOURI METROPOLITAN CULTURE DISTRICT COMPACT
1036, 1, 1, 0, HR4923, Passed, Community Renewal and New Markets Act, Motion to Suspend the Rules and Pass, H R 4923 QUESTION: MOTION TO SUSPEND THE RULES AND PASS COMMUNITY RENEWAL AND NEW MARKETS ACT
1037, 1, 1, 0, HR4888, Passed, Innocent Child Protection Act, Motion to Suspend the Rules and Pass, H R 4888 QUESTION: MOTION TO SUSPEND THE RULES AND PASS INNOCENT CHILD PROTECTION ACT
1038, 1, 1, 0, HR4864, Passed, Veterans Claims Assistance Act, Motion to Suspend the Rules and Pass, as Amended, H R 4864 QUESTION: MOTION TO SUSPEND THE RULES AND PASS, AS AMENDED VETERANS CLAIMS ASSISTANCE ACT
1039, 6, 1, 1, HR1651, Failed, Fisherman�s Protective Act Amendments, Suspend the Rules and Agree to the Senate Amendment, H R 1651 QUESTION: SUSPEND THE RULES AND AGREE TO THE SENATE AMENDMENT FISHERMAN'S PROTECTIVE ACT AMENDMENTS
1040, 1, 1, 0, HR2919, Passed, National Underground Railroad Freedom Center Act, On Motion to Suspend the Rules and Pass, as Amended, H R 2919 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS, AS AMENDED NATIONAL UNDERGROUND RAILROAD FREEDOM CENTER ACT
1041, 1, 1, 0, S1910, Passed, Permitting the Secretary of the Interior to acquire title to the Hunt House located in Waterloo, NY in the Women�s Rights National Historical Park, Motion to Suspend the Rules and Pass, S 1910 QUESTION: MOTION TO SUSPEND THE RULES AND PASS PERMITTING THE SECRETARY OF THE INTERIOR TO ACQUIRE TITLE TO THE HUNT HOUSE LOCATED IN WATERLOO, NY IN THE WOMEN'S RIGHTS NATIONAL HISTORICAL PARK
1042, 1, 1, 0, HR4806, Passed, Designating the Carl Elliott Federal Building in Jasper, Alabama, On Motion to Suspend the Rules and Pass, H R 4806 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS DESIGNATING THE CARL ELLIOTT FEDERAL BUILDING IN JASPER, ALABAMA
1043, 1, 1, 0, HCONRES372, Passed, Expressing the Sense of Congress Concerning the 210th Anniversary of the Establishment of the Coast Guard, On Motion to Suspend the Rules and Agree, H CON RES 372 QUESTION: ON MOTION TO SUSPEND THE RULES AND AGREE EXPRESSING THE SENSE OF CONGRESS CONCERNING THE 210TH ANNIVERSARY OF THE ESTABLISHMENT OF THE COAST GUARD
1044, 1, 1, 0, HR4868, Passed, Miscellaneous Trade and Technical Corrections Act, On Motion to Suspend the Rules and Pass, as Amended, H R 4868 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS, AS AMENDED MISCELLANEOUS TRADE AND TECHNICAL CORRECTIONS ACT
1045, 1, 1, 0, HR4033, Passed, Bulletproof Vest Partnership Grant Act, On Motion to Suspend the Rules and Pass, as Amended, H R 4033 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS, AS AMENDED BULLETPROOF VEST PARTNERSHIP GRANT ACT
1046, 1, 1, 0, HR4710, Passed, Illegal Pornography Prosecution Act, On Motion to Suspend the Rules and Pass, H R 4710 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS ILLEGAL PORNOGRAPHY PROSECUTION ACT
1047, 6, 6, 0, HJRES99, Failed, Disapproving the extension of the waiver authority contained in section 402(c) of the Trade Act of 1974 with respect to Vietnam, On Passage, H J RES 99 QUESTION: ON PASSAGE DISAPPROVING THE EXTENSION OF THE WAIVER AUTHORITY CONTAINED IN SECTION 402(C) OF THE TRADE ACT OF 1974 WITH RESPECT TO VIETNAM
1048, 6, 1, 1, HRES563, Passed, Providing for consideration of H.R. 4942; Making Appropriations for the District of Columbia for F.Y. 2001, On Agreeing to the Resolution, H RES 563 QUESTION: ON AGREEING TO THE RESOLUTION PROVIDING FOR CONSIDERATION OF H.R. 4942; MAKING APPROPRIATIONS FOR THE DISTRICT OF COLUMBIA FOR F.Y. 2001
1049, 1, 1, 0, nan, Passed, nan, On Approving the Journal, JOURNAL QUESTION: ON APPROVING THE JOURNAL
1050, 1, 1, 0, HR4205, Passed, Defense Authorization Act for Fiscal Year 2001, On Motion to Instruct Conferees, H R 4205 QUESTION: ON MOTION TO INSTRUCT CONFEREES DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2001
1051, 1, 1, 0, HR4205, Passed, Defense Authorization Act for Fiscal Year 2001, On closing portions of the conference, H R 4205 QUESTION: ON CLOSING PORTIONS OF THE CONFERENCE DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2001
1052, 6, 1, 1, HRES568, Passed, Raising a question of the privileges of the House pursuant to Article I, section 7 of the U.S. Constitution, On Motion to Table, H RES 568 QUESTION: ON MOTION TO TABLE RAISING A QUESTION OF THE PRIVILEGES OF THE HOUSE PURSUANT TO ARTICLE I, SECTION 7 OF THE U.S. CONSTITUTION
1053, 6, 1, 1, HRES564, Passed, Providing for consideration of H.R. 4865; Social Security Benefits Tax Relief Act, On Agreeing to the Resolution, H RES 564 QUESTION: ON AGREEING TO THE RESOLUTION PROVIDING FOR CONSIDERATION OF H.R. 4865;  SOCIAL SECURITY BENEFITS TAX RELIEF ACT
1054, 6, 1, 1, HRES565, Passed, Waiving Points of Order Against the Conference Report on H.R. 4516, Legislative Branch Appropriations for FY 2001, On Agreeing to the Resolution, H RES 565 QUESTION: ON AGREEING TO THE RESOLUTION WAIVING POINTS OF ORDER AGAINST THE CONFERENCE REPORT ON H.R. 4516, LEGISLATIVE BRANCH APPROPRIATIONS FOR FY 2001
1055, 1, 6, 1, HR4865, Failed, nan, On Agreeing to the Amendment, H R 4865 AUTHOR(S): POMEROY OF NORTH DAKOTA SUBSTITUTE AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT SOCIAL SECURITY BENEFITS TAX RELIEF ACT
1056, 6, 1, 1, HR4865, Passed, Social Security Benefits Tax Relief Act, On Passage, H R 4865 QUESTION: ON PASSAGE SOCIAL SECURITY BENEFITS TAX RELIEF ACT
1057, 1, 1, 0, HR4884, Passed, Designating the William S. Broomfield Post Office Building in Royal Oak, Michigan, On Motion to Suspend the Rules and Pass, H R 4884 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS DESIGNATING THE WILLIAM S. BROOMFIELD POST OFFICE BUILDING IN ROYAL OAK, MICHIGAN
1058, 1, 1, 0, HR4484, Passed, Designating the Everett Alvarez, Jr. Post Office Building in Rockville, Maryland, On Motion to Suspend the Rules and Pass, H R 4484 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS DESIGNATING THE EVERETT ALVAREZ, JR. POST OFFICE BUILDING IN ROCKVILLE, MARYLAND
1059, 1, 1, 0, HR4448, Passed, Designating the Judge Robert Bernard Watts, Sr. Post Office Building in Baltimore, Maryland, On Motion to Suspend the Rules and Pass, H R 4448 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS DESIGNATING THE JUDGE ROBERT BERNARD WATTS, SR. POST OFFICE BUILDING IN BALTIMORE, MARYLAND
1060, 1, 1, 0, HR4115, Passed, United States Holocaust Memorial Museum Appropriations, On Passage, H R 4115 QUESTION: ON PASSAGE UNITED STATES HOLOCAUST MEMORIAL MUSEUM APPROPRIATIONS
1061, 1, 6, 1, HR4678, Failed, nan, On Agreeing to the Amendment, H R 4678 AUTHOR(S): SCOTT OF VIRGINIA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT CHILD SUPPORT DISTRIBUTION ACT
1062, 1, 6, 1, HR4678, Failed, Child Support Distribution Act, On Motion to Recommit with Instructions, H R 4678 QUESTION: ON MOTION TO RECOMMIT WITH INSTRUCTIONS CHILD SUPPORT DISTRIBUTION ACT
1063, 1, 1, 0, HR4678, Passed, Child Support Distribution Act, On Passage, H R 4678 QUESTION: ON PASSAGE CHILD SUPPORT DISTRIBUTION ACT
1064, 6, 1, 1, HR8, Failed, Death Tax Elimination Act, Passage, Objections of the President Notwithstanding, H R 8 QUESTION: PASSAGE, OBJECTIONS OF THE PRESIDENT NOTWITHSTANDING DEATH TAX ELIMINATION ACT
1065, 1, 1, 0, HR4844, Passed, Railroad Retirement and Survivors� Improvement Act, On Motion to Suspend the Rules and Pass, as Amended, H R 4844 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS, AS AMENDED RAILROAD RETIREMENT AND SURVIVORS' IMPROVEMENT ACT
1066, 1, 1, 0, HR2090, Passed, Exploration of the Seas Act, On Motion to Suspend the Rules and Pass, as Amended, H R 2090 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS, AS AMENDED EXPLORATION OF THE SEAS ACT
1067, 1, 1, 0, HR4957, Passed, Black Patriots Foundation Extension of Legislative Authority, On Motion to Suspend the Rules and Pass, H R 4957 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS BLACK PATRIOTS FOUNDATION EXTENSION OF LEGISLATIVE AUTHORITY
1068, 1, 1, 0, HR3632, Passed, Golden Gate National Recreation Area Boundary Adjustment Act, On Motion to Suspend the Rules and Pass, as Amended, H R 3632 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS, AS AMENDED GOLDEN GATE NATIONAL RECREATION AREA BOUNDARY ADJUSTMENT ACT
1069, 1, 1, 0, HR4583, Passed, Air Force Memorial Foundation Extension, On Motion to Suspend the Rules and Pass, H R 4583 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS AIR FORCE MEMORIAL FOUNDATION EXTENSION
1070, 1, 1, 0, S1374, Passed, Jackson Multi-Agency Campus Act, On Motion to Suspend the Rules and Pass, S 1374 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS JACKSON MULTI-AGENCY CAMPUS ACT
1071, 1, 1, 0, nan, Passed, nan, On Approving the Journal, JOURNAL QUESTION: ON APPROVING THE JOURNAL
1072, 6, 1, 1, HR4810, Failed, Marriage Tax Penalty Relief Reconciliation Act, Passage, Objections of the President Notwithstanding, H R 4810 QUESTION: PASSAGE, OBJECTIONS OF THE PRESIDENT NOTWITHSTANDING MARRIAGE TAX PENALTY RELIEF RECONCILIATION ACT
1073, 1, 1, 0, HR4986, Passed, Foreign Sales Corporation (FCS) Repeal and Extraterritorial Income Exclusion Act, Motion to Suspend the Rules and Pass, as Amended, H R 4986 QUESTION: MOTION TO SUSPEND THE RULES AND PASS, AS AMENDED FOREIGN SALES CORPORATION (FCS) REPEAL AND EXTRATERRITORIAL INCOME EXCLUSION ACT
1074, 6, 6, 0, HR4892, Failed, To Repeal the Federal Charter of the Boy Scouts of America, On Motion to Suspend the Rules and Pass, H R 4892 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS TO REPEAL THE FEDERAL CHARTER OF THE BOY SCOUTS OF AMERICA
1075, 1, 1, 0, HCONRES327, Passed, Honoring the Service and Sacrifice During Periods of War by Members of the United States Merchant Marine, On Motion to Suspend the Rules and Agree, H CON RES 327 QUESTION: ON MOTION TO SUSPEND THE RULES AND AGREE HONORING THE SERVICE AND SACRIFICE DURING PERIODS OF WAR BY MEMBERS OF THE UNITED STATES MERCHANT MARINE
1076, 6, 1, 1, HR4205, Failed, Defense Authorization Act for Fiscal Year 2001, On Motion to Instruct Conferees, H R 4205 QUESTION: ON MOTION TO INSTRUCT CONFEREES DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2001
1077, 1, 6, 1, HR4205, Passed, Defense Authorization Act for Fiscal Year 2001, On Motion to Instruct Conferees, H R 4205 QUESTION: ON MOTION TO INSTRUCT CONFEREES DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2001
1078, 6, 1, 1, HR4942, Agreed to, nan, On Agreeing to the Amendment, H R 4942 AUTHOR(S): BILBRAY OF CALIFORNIA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT DISTRICT OF COLUMBIA APPROPRIATIONS FOR F.Y. 2001
1079, 6, 1, 1, HR4942, Agreed to, nan, On Agreeing to the Amendment, H R 4942 AUTHOR(S): SOUDER OF INDIANA AMENDMENT QUESTION: ON AGREEING TO THE AMENDMENT DISTRICT OF COLUMBIA APPROPRIATIONS FOR F.Y. 2001
1080, 6, 1, 1, HR4942, Passed, District of Columbia Appropriations for F.Y. 2001, On Passage, H R 4942 QUESTION: ON PASSAGE DISTRICT OF COLUMBIA APPROPRIATIONS FOR F.Y. 2001
1081, 1, 1, 0, HR1654, Passed, NASA Authorization Act for F.Y. 2001, On Agreeing to the Conference Report, H R 1654 QUESTION: ON AGREEING TO THE CONFERENCE REPORT NASA AUTHORIZATION ACT FOR F.Y. 2001
1082, 6, 1, 1, HR4516, Passed, Legislative Branch Appropriations for F.Y. 2001, On Agreeing to the Conference Report, H R 4516 QUESTION: ON AGREEING TO THE CONFERENCE REPORT LEGISLATIVE BRANCH APPROPRIATIONS FOR F.Y. 2001
1083, 1, 1, 0, HR5173, Passed, Debt Relief Lockbox Reconciliation Act for Fiscal Year 2001, Motion to Suspend the Rules and Pass, as Amended, H R 5173 QUESTION: MOTION TO SUSPEND THE RULES AND PASS, AS AMENDED DEBT RELIEF LOCKBOX RECONCILIATION ACT FOR FISCAL YEAR 2001
1084, 1, 1, 0, HR5010, Passed, District of Columbia and Unted States Territories Circulating Quarter Dollar Program Act, On Motion to Suspend the Rules and Pass, as Amended, H R 5010 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS, AS AMENDED DISTRICT OF COLUMBIA AND UNTED STATES TERRITORIES CIRCULATING QUARTER DOLLAR PROGRAM ACT
1085, 1, 1, 0, HR5203, Passed, Debt Relief and Retirement Security Reconciliation Act, On Motion to Suspend the Rules and Pass, H R 5203 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS DEBT RELIEF AND RETIREMENT SECURITY RECONCILIATION ACT
1086, 6, 1, 1, HR3986, Failed, Prosser Diversion Dam Study Act, On Motion to Suspend the Rules and Pass, As Amended, H R 3986 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS, AS AMENDED PROSSER DIVERSION DAM STUDY ACT
1087, 6, 1, 1, HR4577, Passed, Making Appropriations for Labor, Health and Human Services for Fiscal Year 2001, On Motion to Instruct Conferees, H R 4577 QUESTION: ON MOTION TO INSTRUCT CONFEREES MAKING APPROPRIATIONS FOR LABOR, HEALTH AND HUMAN SERVICES FOR FISCAL YEAR 2001
1088, 1, 1, 0, HR4945, Passed, Small Business Competition Preservation Act, On Passage, H R 4945 QUESTION: ON PASSAGE SMALL BUSINESS COMPETITION PRESERVATION ACT
1089, 1, 1, 0, HR3986, Passed, Prosser Diversion Dam Study Act, On Passage, H R 3986 QUESTION: ON PASSAGE PROSSER DIVERSION DAM STUDY ACT
1090, 1, 6, 1, HR4577, Passed, Making Appropriations for Labor, Health and Human Services for Fiscal Year 2001, Motion to Instruct Conferees, On Divided Portion No. 2, H R 4577 QUESTION: MOTION TO INSTRUCT CONFEREES, ON DIVIDED PORTION NO. MAKING APPROPRIATIONS FOR LABOR, HEALTH AND HUMAN SERVICES FOR FISCAL YEAR 2001
1091, 1, 1, 0, HR4919, Passed, Defense and Security Assistance Act, On Agreeing to the Conference Report, H R 4919 QUESTION: ON AGREEING TO THE CONFERENCE REPORT DEFENSE AND SECURITY ASSISTANCE ACT
1092, 1, 1, 0, HR5109, Passed, Department of Veterans Affairs Health Care Personnel Act, On Passage, H R 5109 QUESTION: ON PASSAGE DEPARTMENT OF VETERANS AFFAIRS HEALTH CARE PERSONNEL ACT
1093, 1, 1, 0, HCONRES399, Passed, Recognizing the 25th anniversary of the enactment of the Education for All Hanidcapped Children Act of 1975, On Motion to Suspend the Rules and Agree, H CON RES 399 QUESTION: ON MOTION TO SUSPEND THE RULES AND AGREE RECOGNIZING THE 25TH ANNIVERSARY OF THE ENACTMENT OF THE EDUCATION FOR ALL HANIDCAPPED CHILDREN ACT OF 1975
1094, 1, 1, 0, nan, Passed, nan, On Approving the Journal, JOURNAL QUESTION: ON APPROVING THE JOURNAL
1095, 1, 1, 0, HR5117, Passed, Missing Children Tax Fairness Act, Motion to Suspend the Rules and Pass, as Amended, H R 5117 QUESTION: MOTION TO SUSPEND THE RULES AND PASS, AS AMENDED MISSING CHILDREN TAX FAIRNESS ACT
1096, 1, 1, 0, HR2572, Passed, Apollo Exploration Award Act, Motion to Suspend the Rules and Pass, H R 2572 QUESTION: MOTION TO SUSPEND THE RULES AND PASS APOLLO EXPLORATION AWARD ACT
1097, 1, 1, 0, HR1248, Passed, Violence Against Women Act, On Motion to Suspend the Rules and Pass, As Amended, H R 1248 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS, AS AMENDED VIOLENCE AGAINST WOMEN ACT
1098, 1, 1, 0, HJRES100, Passed, Calling Upon The President to Issue a Proclamation Recognizing the 25th Anniversary of the Helsinki Final Act, On Motion to Suspend the Rules and Pass, H J RES 100 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS CALLING UPON THE PRESIDENT TO ISSUE A PROCLAMATION RECOGNIZING THE 25TH ANNIVERSARY OF THE HELSINKI FINAL ACT
1099, 1, 1, 0, HJRES109, Passed, Continuing Appropriations for FY 2001, On Passage, H J RES 109 QUESTION: ON PASSAGE CONTINUING APPROPRIATIONS FOR FY 2001
1100, 6, 1, 1, HR5175, Failed, Small Business Liability Relief Act, Motion to Suspend the Rules and Pass, as Amended, H R 5175 QUESTION: MOTION TO SUSPEND THE RULES AND PASS, AS AMENDED SMALL BUSINESS LIABILITY RELIEF ACT
1101, 1, 1, 0, HR4292, Passed, Born-Alive Infants Protection Act, On Motion to Suspend the Rules and Pass, As Amended, H R 4292 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS, AS AMENDED BORN-ALIVE INFANTS PROTECTION ACT
1102, 1, 1, 0, HR4365, Passed, Children�s Health Act of 2000, Motion to agree to the Senate Amendment, H R 4365 QUESTION: MOTION TO CONCUR IN SENATE AMENDMENT CHILDREN'S HEALTH ACT OF 2000
1103, 1, 1, 0, HR5272, Passed, Peace Through Negotiations Act, On Motion to Suspend the Rules and Pass, as Amended, H R 5272 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS, AS AMENDED PEACE THROUGH NEGOTIATIONS ACT
1104, 1, 1, 0, HR3100, Passed, Know Your Caller Act, On Passage, H R 3100     3/5 QUESTION: ON PASSAGE KNOW YOUR CALLER ACT
1105, 1, 1, 0, HRES576, Passed, Supporting efforts to increase childhood cancer awareness, treatment, and research, Motion to Suspend the Rules and Agree, H RES 576 QUESTION: MOTION TO SUSPEND THE RULES AND AGREE SUPPORTING EFFORTS TO INCREASE CHILDHOOD CANCER AWARENESS, TREATMENT, AND RESEARCH
1106, 6, 1, 1, HRES598, Passed, Waiving points of order against the conference report to accompany H.R. 4733 making appropriations for Energy and Water for Fiscal Year 2001, On Agreeing to the Resolution, H RES 598 QUESTION: ON AGREEING TO THE RESOLUTION WAIVING POINTS OF ORDER AGAINST THE CONFERENCE REPORT TO ACCOMPANY H.R. 4733 MAKING APPROPRIATIONS FOR ENERGY AND WATER FOR FISCAL YEAR 2001
1107, 1, 1, 0, HR4733, Passed, Making Appropriations for Energy and Water for F.Y. 2001, On Agreeing to the Conference Report, H R 4733 QUESTION: ON AGREEING TO THE CONFERENCE REPORT MAKING APPROPRIATIONS FOR ENERGY AND WATER FOR F.Y. 2001
1108, 1, 1, 0, HR4461, Passed, Agriculture and Rural Development Appropriations for FY 2001, On Motion to Instruct Conferees, H R 4461 QUESTION: ON MOTION TO INSTRUCT CONFEREES AGRICULTURE AND RURAL DEVELOPMENT APPROPRIATIONS FOR FY 2001
1109, 6, 1, 1, HR4049, Failed, Privacy Commission Act, On Motion to Suspend the Rules and Pass, as Amended, H R 4049 QUESTION: ON MOTION TO SUSPEND THE RULES AND PASS, AS AMENDED PRIVACY COMMISSION ACT
